state,county_name,contest,office,district,candidate,party_detailed,magnitude,order
GEORGIA,JASPER,Us Senate Loeffler Special Vote for 1 Rod Mack,US SENATE,GEORGIA-III,ROD MACK,NA,1,20924
GEORGIA,JASPER,Us House District 10 Vote for 1 Jody Hice i Rep,US HOUSE,10,JODY HICE,REPUBLICAN,1,20933
GEORGIA,JASPER,Us House District 10 Vote for 1 Tabitha Johnson Green Dem,US HOUSE,10,TABITHA JOHNSON GREEN,DEMOCRAT,1,20934
GEORGIA,JASPER,Us House District 10 Vote for 1 Write in,US HOUSE,10,WRITEIN,NA,1,20935
GEORGIA,JASPER,State Senate District 25 Vote for 1 Burt Jones i Rep,STATE SENATE,25,BURT JONES,REPUBLICAN,1,20936
GEORGIA,JASPER,State Senate District 25 Vote for 1 Veronica Brinson Dem,STATE SENATE,25,VERONICA BRINSON,DEMOCRAT,1,20937
GEORGIA,JASPER,State Senate District 25 Vote for 1 Write in,STATE SENATE,25,WRITEIN,NA,1,20938
GEORGIA,JASPER,State House District 129 Vote for 1 Susan Holmes i Rep,STATE HOUSE,129,SUSAN HOLMES,REPUBLICAN,1,20939
GEORGIA,JASPER,State House District 129 Vote for 1 Sharonda Bell Dem,STATE HOUSE,129,SHARONDA BELL,DEMOCRAT,1,20940
GEORGIA,JASPER,State House District 129 Vote for 1 Joe Reed Ind,STATE HOUSE,129,JOE REED,INDEPENDENT,1,20941
GEORGIA,JASPER,State House District 129 Vote for 1 Write in,STATE HOUSE,129,WRITEIN,NA,1,20942
GEORGIA,LANIER,President of the United States Vote for 1 Donald j Trump i Rep,US PRESIDENT,FEDERAL,DONALD J TRUMP,REPUBLICAN,1,20969
GEORGIA,LANIER,President of the United States Vote for 1 Joseph r Biden Dem,US PRESIDENT,FEDERAL,JOSEPH R BIDEN,DEMOCRAT,1,20970
GEORGIA,LANIER,President of the United States Vote for 1 Jo Jorgensen Lib,US PRESIDENT,FEDERAL,JO JORGENSEN,LIBERTARIAN,1,20971
GEORGIA,LANIER,President of the United States Vote for 1 Write in,US PRESIDENT,FEDERAL,WRITEIN,NA,1,20972
GEORGIA,LANIER,President of the United States Vote for 1 Loren Collins,US PRESIDENT,FEDERAL,LOREN COLLINS,NA,1,20973
GEORGIA,LANIER,President of the United States Vote for 1 Gloria La Riva,US PRESIDENT,FEDERAL,GLORIA LA RIVA,NA,1,20974
GEORGIA,LANIER,President of the United States Vote for 1 Barbara Bellar,US PRESIDENT,FEDERAL,BARBARA BELLAR,NA,1,20975
GEORGIA,LANIER,President of the United States Vote for 1 Brian Carroll,US PRESIDENT,FEDERAL,BRIAN CARROLL,NA,1,20976
GEORGIA,LANIER,President of the United States Vote for 1 David Byrne,US PRESIDENT,FEDERAL,DAVID BYRNE,NA,1,20977
GEORGIA,LANIER,President of the United States Vote for 1 Deborah Rouse,US PRESIDENT,FEDERAL,DEBORAH ROUSE,NA,1,20978
GEORGIA,LANIER,President of the United States Vote for 1 Don Blankenship,US PRESIDENT,FEDERAL,DON BLANKENSHIP,NA,1,20979
GEORGIA,LANIER,President of the United States Vote for 1 Howie Hawkins,US PRESIDENT,FEDERAL,HOWIE HAWKINS,GREEN,1,20980
GEORGIA,LANIER,President of the United States Vote for 1 Jade Simmons,US PRESIDENT,FEDERAL,JADE SIMMONS,NA,1,20981
GEORGIA,LANIER,President of the United States Vote for 1 Kasey Wells,US PRESIDENT,FEDERAL,KASEY WELLS,NA,1,20982
GEORGIA,LANIER,President of the United States Vote for 1 Kathryn Gibson,US PRESIDENT,FEDERAL,KATHRYN GIBSON,NA,1,20983
GEORGIA,LANIER,President of the United States Vote for 1 Mark Charles,US PRESIDENT,FEDERAL,MARK CHARLES,NA,1,20984
GEORGIA,LANIER,President of the United States Vote for 1 Princess Jacob Fambro,US PRESIDENT,FEDERAL,PRINCESS JACOB-FAMBRO,NA,1,20985
GEORGIA,LANIER,President of the United States Vote for 1 Peter Sherrill,US PRESIDENT,FEDERAL,PETER SHERRILL,NA,1,20986
GEORGIA,LANIER,President of the United States Vote for 1 President r19 Boddie,US PRESIDENT,FEDERAL,PRESIDENT BODDIE,NA,1,20987
GEORGIA,LANIER,President of the United States Vote for 1 Shawn Howard,US PRESIDENT,FEDERAL,SHAWN HOWARD,NA,1,20988
GEORGIA,LANIER,Us Senate Perdue Vote for 1 David a Perdue i Rep,US SENATE,GEORGIA,DAVID A PERDUE,REPUBLICAN,1,20989
GEORGIA,LANIER,Us Senate Perdue Vote for 1 Jon Ossoff Dem,US SENATE,GEORGIA,JON OSSOFF,DEMOCRAT,1,20990
GEORGIA,LANIER,Us Senate Perdue Vote for 1 Shane Hazel Lib,US SENATE,GEORGIA,SHANE HAZEL,LIBERTARIAN,1,20991
GEORGIA,LANIER,Us Senate Perdue Vote for 1 Write in,US SENATE,GEORGIA,WRITEIN,NA,1,20992
GEORGIA,LANIER,Us Senate Loeffler Special Vote for 1 Al Bartell Ind,US SENATE,GEORGIA-III,AL BARTELL,INDEPENDENT,1,20993
GEORGIA,LANIER,Us Senate Loeffler Special Vote for 1 Allen Buckley Ind,US SENATE,GEORGIA-III,ALLEN BUCKLEY,INDEPENDENT,1,20994
GEORGIA,LANIER,Us Senate Loeffler Special Vote for 1 Doug Collins Rep,US SENATE,GEORGIA-III,DOUG COLLINS,REPUBLICAN,1,20995
GEORGIA,LANIER,Us Senate Loeffler Special Vote for 1 John Fortuin Grn,US SENATE,GEORGIA-III,JOHN FORTUIN,GREEN,1,20996
GEORGIA,LANIER,Us Senate Loeffler Special Vote for 1 Derrick e Grayson Rep,US SENATE,GEORGIA-III,DERRICK E GRAYSON,REPUBLICAN,1,20997
GEORGIA,LANIER,Us Senate Loeffler Special Vote for 1 Michael Todd Greene Ind,US SENATE,GEORGIA-III,MICHAEL TODD GREENE,INDEPENDENT,1,20998
GEORGIA,LANIER,Us Senate Loeffler Special Vote for 1 Annette Davis Jackson Rep,US SENATE,GEORGIA-III,ANNETTE DAVIS JACKSON,REPUBLICAN,1,20999
GEORGIA,LANIER,Us Senate Loeffler Special Vote for 1 Deborah Jackson Dem,US SENATE,GEORGIA-III,DEBORAH JACKSON,DEMOCRAT,1,21000
GEORGIA,LANIER,Us Senate Loeffler Special Vote for 1 Jamesia James Dem,US SENATE,GEORGIA-III,JAMESIA JAMES,DEMOCRAT,1,21001
GEORGIA,LANIER,Us Senate Loeffler Special Vote for 1 a Wayne Johnson Rep,US SENATE,GEORGIA-III,A WAYNE JOHNSON,REPUBLICAN,1,21002
GEORGIA,LANIER,Us Senate Loeffler Special Vote for 1 Tamara Johnson Shealey Dem,US SENATE,GEORGIA-III,TAMARA JOHNSON SHEALEY,DEMOCRAT,1,21003
GEORGIA,LANIER,Us Senate Loeffler Special Vote for 1 Matt Lieberman Dem,US SENATE,GEORGIA-III,MATT LIEBERMAN,DEMOCRAT,1,21004
GEORGIA,LANIER,Us Senate Loeffler Special Vote for 1 Kelly Loeffler i Rep,US SENATE,GEORGIA-III,KELLY LOEFFLER,REPUBLICAN,1,21005
GEORGIA,LANIER,Us Senate Loeffler Special Vote for 1 Joy Felicia Slade Dem,US SENATE,GEORGIA-III,JOY FELICIA SLADE,DEMOCRAT,1,21006
GEORGIA,LANIER,Us Senate Loeffler Special Vote for 1 Brian Slowinski Lib,US SENATE,GEORGIA-III,BRIAN SLOWINSKI,LIBERTARIAN,1,21007
GEORGIA,LANIER,Us Senate Loeffler Special Vote for 1 Valencia Stovall Ind,US SENATE,GEORGIA-III,VALENCIA STOVALL,INDEPENDENT,1,21008
GEORGIA,LANIER,Us Senate Loeffler Special Vote for 1 Ed Tarver Dem,US SENATE,GEORGIA-III,ED TARVER,DEMOCRAT,1,21009
GEORGIA,LANIER,Us Senate Loeffler Special Vote for 1 Kandiss Taylor Rep,US SENATE,GEORGIA-III,KANDISS TAYLOR,REPUBLICAN,1,21010
GEORGIA,LANIER,Us Senate Loeffler Special Vote for 1 Raphael Warnock Dem,US SENATE,GEORGIA-III,RAPHAEL WARNOCK,DEMOCRAT,1,21011
GEORGIA,LANIER,Us Senate Loeffler Special Vote for 1 Richard Dien Winfield Dem,US SENATE,GEORGIA-III,RICHARD DIEN WINFIELD,DEMOCRAT,1,21012
GEORGIA,LANIER,Us Senate Loeffler Special Vote for 1 Write in,US SENATE,GEORGIA-III,WRITEIN,NA,1,21013
GEORGIA,LANIER,Us Senate Loeffler Special Vote for 1 Rod Mack,US SENATE,GEORGIA-III,ROD MACK,NA,1,21014
GEORGIA,LANIER,Us House District 8 Vote for 1 Austin Scott i Rep,US HOUSE,8,AUSTIN SCOTT,REPUBLICAN,1,21023
GEORGIA,LANIER,Us House District 8 Vote for 1 Lindsay Holliday Dem,US HOUSE,8,LINDSAY HOLLIDAY,DEMOCRAT,1,21024
GEORGIA,LANIER,Us House District 8 Vote for 1 Write in,US HOUSE,8,WRITEIN,NA,1,21025
GEORGIA,LANIER,State Senate District 8 Vote for 1 Russ Goodman Rep,STATE SENATE,8,RUSS GOODMAN,REPUBLICAN,1,21026
GEORGIA,LANIER,State Senate District 8 Vote for 1 Treva Gear Dem,STATE SENATE,8,TREVA GEAR,DEMOCRAT,1,21027
GEORGIA,LANIER,State Senate District 8 Vote for 1 Write in,STATE SENATE,8,WRITEIN,NA,1,21028
GEORGIA,LANIER,State House District 176 Vote for 1 James Burchett i Rep,STATE HOUSE,176,JAMES BURCHETT,REPUBLICAN,1,21029
GEORGIA,LANIER,State House District 176 Vote for 1 Evans Primus Jr Dem,STATE HOUSE,176,EVAN PRIMUS JR,DEMOCRAT,1,21030
GEORGIA,LANIER,State House District 176 Vote for 1 Write in,STATE HOUSE,176,WRITEIN,NA,1,21031
GEORGIA,LAURENS,President of the United States Vote for 1 Donald j Trump i Rep,US PRESIDENT,FEDERAL,DONALD J TRUMP,REPUBLICAN,1,21067
GEORGIA,LAURENS,President of the United States Vote for 1 Joseph r Biden Dem,US PRESIDENT,FEDERAL,JOSEPH R BIDEN,DEMOCRAT,1,21068
GEORGIA,LAURENS,President of the United States Vote for 1 Jo Jorgensen Lib,US PRESIDENT,FEDERAL,JO JORGENSEN,LIBERTARIAN,1,21069
GEORGIA,LAURENS,President of the United States Vote for 1 Write in,US PRESIDENT,FEDERAL,WRITEIN,NA,1,21070
GEORGIA,LAURENS,President of the United States Vote for 1 Loren Collins,US PRESIDENT,FEDERAL,LOREN COLLINS,NA,1,21071
GEORGIA,LAURENS,President of the United States Vote for 1 Gloria La Riva,US PRESIDENT,FEDERAL,GLORIA LA RIVA,NA,1,21072
GEORGIA,LAURENS,President of the United States Vote for 1 Barbara Bellar,US PRESIDENT,FEDERAL,BARBARA BELLAR,NA,1,21073
GEORGIA,LAURENS,President of the United States Vote for 1 Brian Carroll,US PRESIDENT,FEDERAL,BRIAN CARROLL,NA,1,21074
GEORGIA,LAURENS,President of the United States Vote for 1 David Byrne,US PRESIDENT,FEDERAL,DAVID BYRNE,NA,1,21075
GEORGIA,LAURENS,President of the United States Vote for 1 Deborah Rouse,US PRESIDENT,FEDERAL,DEBORAH ROUSE,NA,1,21076
GEORGIA,LAURENS,President of the United States Vote for 1 Don Blankenship,US PRESIDENT,FEDERAL,DON BLANKENSHIP,NA,1,21077
GEORGIA,LAURENS,President of the United States Vote for 1 Howie Hawkins,US PRESIDENT,FEDERAL,HOWIE HAWKINS,GREEN,1,21078
GEORGIA,LAURENS,President of the United States Vote for 1 Jade Simmons,US PRESIDENT,FEDERAL,JADE SIMMONS,NA,1,21079
GEORGIA,LAURENS,President of the United States Vote for 1 Kasey Wells,US PRESIDENT,FEDERAL,KASEY WELLS,NA,1,21080
GEORGIA,LAURENS,President of the United States Vote for 1 Kathryn Gibson,US PRESIDENT,FEDERAL,KATHRYN GIBSON,NA,1,21081
GEORGIA,LAURENS,President of the United States Vote for 1 Mark Charles,US PRESIDENT,FEDERAL,MARK CHARLES,NA,1,21082
GEORGIA,LAURENS,President of the United States Vote for 1 Peter Sherrill,US PRESIDENT,FEDERAL,PETER SHERRILL,NA,1,21083
GEORGIA,LAURENS,President of the United States Vote for 1 President r19 Boddie,US PRESIDENT,FEDERAL,PRESIDENT BODDIE,NA,1,21084
GEORGIA,LAURENS,President of the United States Vote for 1 Shawn Howard,US PRESIDENT,FEDERAL,SHAWN HOWARD,NA,1,21085
GEORGIA,LAURENS,President of the United States Vote for 1 Princess Jacob Fambro,US PRESIDENT,FEDERAL,PRINCESS JACOB-FAMBRO,NA,1,21086
GEORGIA,LAURENS,Us Senate Perdue Vote for 1 David a Perdue i Rep,US SENATE,GEORGIA,DAVID A PERDUE,REPUBLICAN,1,21087
GEORGIA,LAURENS,Us Senate Perdue Vote for 1 Jon Ossoff Dem,US SENATE,GEORGIA,JON OSSOFF,DEMOCRAT,1,21088
GEORGIA,LAURENS,Us Senate Perdue Vote for 1 Shane Hazel Lib,US SENATE,GEORGIA,SHANE HAZEL,LIBERTARIAN,1,21089
GEORGIA,LAURENS,Us Senate Perdue Vote for 1 Write in,US SENATE,GEORGIA,WRITEIN,NA,1,21090
GEORGIA,LAURENS,Us Senate Loeffler Special Vote for 1 Al Bartell Ind,US SENATE,GEORGIA-III,AL BARTELL,INDEPENDENT,1,21091
GEORGIA,LAURENS,Us Senate Loeffler Special Vote for 1 Allen Buckley Ind,US SENATE,GEORGIA-III,ALLEN BUCKLEY,INDEPENDENT,1,21092
GEORGIA,LAURENS,Us Senate Loeffler Special Vote for 1 Doug Collins Rep,US SENATE,GEORGIA-III,DOUG COLLINS,REPUBLICAN,1,21093
GEORGIA,LAURENS,Us Senate Loeffler Special Vote for 1 John Fortuin Grn,US SENATE,GEORGIA-III,JOHN FORTUIN,GREEN,1,21094
GEORGIA,LAURENS,Us Senate Loeffler Special Vote for 1 Derrick e Grayson Rep,US SENATE,GEORGIA-III,DERRICK E GRAYSON,REPUBLICAN,1,21095
GEORGIA,LAURENS,Us Senate Loeffler Special Vote for 1 Michael Todd Greene Ind,US SENATE,GEORGIA-III,MICHAEL TODD GREENE,INDEPENDENT,1,21096
GEORGIA,LAURENS,Us Senate Loeffler Special Vote for 1 Annette Davis Jackson Rep,US SENATE,GEORGIA-III,ANNETTE DAVIS JACKSON,REPUBLICAN,1,21097
GEORGIA,LAURENS,Us Senate Loeffler Special Vote for 1 Deborah Jackson Dem,US SENATE,GEORGIA-III,DEBORAH JACKSON,DEMOCRAT,1,21098
GEORGIA,LAURENS,Us Senate Loeffler Special Vote for 1 Jamesia James Dem,US SENATE,GEORGIA-III,JAMESIA JAMES,DEMOCRAT,1,21099
GEORGIA,LAURENS,Us Senate Loeffler Special Vote for 1 a Wayne Johnson Rep,US SENATE,GEORGIA-III,A WAYNE JOHNSON,REPUBLICAN,1,21100
GEORGIA,LAURENS,Us Senate Loeffler Special Vote for 1 Tamara Johnson Shealey Dem,US SENATE,GEORGIA-III,TAMARA JOHNSON SHEALEY,DEMOCRAT,1,21101
GEORGIA,LAURENS,Us Senate Loeffler Special Vote for 1 Matt Lieberman Dem,US SENATE,GEORGIA-III,MATT LIEBERMAN,DEMOCRAT,1,21102
GEORGIA,LAURENS,Us Senate Loeffler Special Vote for 1 Kelly Loeffler i Rep,US SENATE,GEORGIA-III,KELLY LOEFFLER,REPUBLICAN,1,21103
GEORGIA,LAURENS,Us Senate Loeffler Special Vote for 1 Joy Felicia Slade Dem,US SENATE,GEORGIA-III,JOY FELICIA SLADE,DEMOCRAT,1,21104
GEORGIA,LAURENS,Us Senate Loeffler Special Vote for 1 Brian Slowinski Lib,US SENATE,GEORGIA-III,BRIAN SLOWINSKI,LIBERTARIAN,1,21105
GEORGIA,LAURENS,Us Senate Loeffler Special Vote for 1 Valencia Stovall Ind,US SENATE,GEORGIA-III,VALENCIA STOVALL,INDEPENDENT,1,21106
GEORGIA,LAURENS,Us Senate Loeffler Special Vote for 1 Ed Tarver Dem,US SENATE,GEORGIA-III,ED TARVER,DEMOCRAT,1,21107
GEORGIA,LAURENS,Us Senate Loeffler Special Vote for 1 Kandiss Taylor Rep,US SENATE,GEORGIA-III,KANDISS TAYLOR,REPUBLICAN,1,21108
GEORGIA,LAURENS,Us Senate Loeffler Special Vote for 1 Raphael Warnock Dem,US SENATE,GEORGIA-III,RAPHAEL WARNOCK,DEMOCRAT,1,21109
GEORGIA,LAURENS,Us Senate Loeffler Special Vote for 1 Richard Dien Winfield Dem,US SENATE,GEORGIA-III,RICHARD DIEN WINFIELD,DEMOCRAT,1,21110
GEORGIA,LAURENS,Us Senate Loeffler Special Vote for 1 Write in,US SENATE,GEORGIA-III,WRITEIN,NA,1,21111
GEORGIA,LAURENS,Us Senate Loeffler Special Vote for 1 Rod Mack,US SENATE,GEORGIA-III,ROD MACK,NA,1,21112
GEORGIA,LAURENS,Us House District 12 Vote for 1 Rick w Allen i Rep,US HOUSE,12,RICK W ALLEN,REPUBLICAN,1,21121
GEORGIA,LAURENS,Us House District 12 Vote for 1 Liz Johnson Dem,US HOUSE,12,LIZ JOHNSON,DEMOCRAT,1,21122
GEORGIA,LAURENS,Us House District 12 Vote for 1 Write in,US HOUSE,12,WRITEIN,NA,1,21123
GEORGIA,LAURENS,State Senate District 20 Vote for 1 Larry Walker i Rep,STATE SENATE,20,LARRY WALKER,REPUBLICAN,1,21124
GEORGIA,LAURENS,State Senate District 20 Vote for 1 Julius Newberry Johnson Dem,STATE SENATE,20,JULIUS NEWBERRY JOHNSON,DEMOCRAT,1,21125
GEORGIA,LAURENS,State Senate District 20 Vote for 1 Write in,STATE SENATE,20,WRITEIN,NA,1,21126
GEORGIA,LAURENS,State House District 144 Vote for 1 Danny Mathis i Rep,STATE HOUSE,144,DANNY MATHIS,REPUBLICAN,1,21127
GEORGIA,LAURENS,State House District 144 Vote for 1 Mary Whipple Lue Dem,STATE HOUSE,144,MARY WHIPPLE LUE,DEMOCRAT,1,21128
GEORGIA,LAURENS,State House District 144 Vote for 1 Write in,STATE HOUSE,144,WRITEIN,NA,1,21129
GEORGIA,LAURENS,State House District 149 Vote for 1 Robert Pruitt Rep,STATE HOUSE,149,ROBERT PRUITT,REPUBLICAN,1,21130
GEORGIA,LAURENS,State House District 149 Vote for 1 Write in,STATE HOUSE,15,WRITEIN,NA,1,21131
GEORGIA,LAURENS,State House District 150 Vote for 1 Matt Hatchett i Rep,STATE HOUSE,150,MATT HATCHETT,REPUBLICAN,1,21132
GEORGIA,LAURENS,State House District 150 Vote for 1 Write in,STATE HOUSE,151,WRITEIN,NA,1,21133
GEORGIA,LEE,President of the United States Vote for1 Donald j Trump i Rep,US PRESIDENT,FEDERAL,DONALD J TRUMP,REPUBLICAN,1,21162
GEORGIA,LEE,President of the United States Vote for1 Joseph r Biden Dem,US PRESIDENT,FEDERAL,JOSEPH R BIDEN,DEMOCRAT,1,21163
GEORGIA,LEE,President of the United States Vote for1 Jo Jorgensen Lib,US PRESIDENT,FEDERAL,JO JORGENSEN,LIBERTARIAN,1,21164
GEORGIA,LEE,President of the United States Vote for1 Write in,US PRESIDENT,FEDERAL,WRITEIN,NA,1,21165
GEORGIA,LEE,President of the United States Vote for1 Loren Collins,US PRESIDENT,FEDERAL,LOREN COLLINS,NA,1,21166
GEORGIA,LEE,President of the United States Vote for1 Gloria La Riva,US PRESIDENT,FEDERAL,GLORIA LA RIVA,NA,1,21167
GEORGIA,LEE,President of the United States Vote for1 Barbara Bellar,US PRESIDENT,FEDERAL,BARBARA BELLAR,NA,1,21168
GEORGIA,LEE,President of the United States Vote for1 Brian Carroll,US PRESIDENT,FEDERAL,BRIAN CARROLL,NA,1,21169
GEORGIA,LEE,President of the United States Vote for1 David Byrne,US PRESIDENT,FEDERAL,DAVID BYRNE,NA,1,21170
GEORGIA,LEE,President of the United States Vote for1 Deborah Rouse,US PRESIDENT,FEDERAL,DEBORAH ROUSE,NA,1,21171
GEORGIA,LEE,President of the United States Vote for1 Don Blankenship,US PRESIDENT,FEDERAL,DON BLANKENSHIP,NA,1,21172
GEORGIA,LEE,President of the United States Vote for1 Howie Hawkins,US PRESIDENT,FEDERAL,HOWIE HAWKINS,GREEN,1,21173
GEORGIA,LEE,President of the United States Vote for1 Jade Simmons,US PRESIDENT,FEDERAL,JADE SIMMONS,NA,1,21174
GEORGIA,LEE,President of the United States Vote for1 Kasey Wells,US PRESIDENT,FEDERAL,KASEY WELLS,NA,1,21175
GEORGIA,LEE,President of the United States Vote for1 Kathryn Gibson,US PRESIDENT,FEDERAL,KATHRYN GIBSON,NA,1,21176
GEORGIA,LEE,President of the United States Vote for1 Mark Charles,US PRESIDENT,FEDERAL,MARK CHARLES,NA,1,21177
GEORGIA,LEE,President of the United States Vote for1 Peter Sherrill,US PRESIDENT,FEDERAL,PETER SHERRILL,NA,1,21178
GEORGIA,LEE,President of the United States Vote for1 President r19 Boddie,US PRESIDENT,FEDERAL,PRESIDENT BODDIE,NA,1,21179
GEORGIA,LEE,President of the United States Vote for1 Shawn Howard,US PRESIDENT,FEDERAL,SHAWN HOWARD,NA,1,21180
GEORGIA,LEE,President of the United States Vote for1 Princess Jacob Fambro,US PRESIDENT,FEDERAL,PRINCESS JACOB-FAMBRO,NA,1,21181
GEORGIA,LEE,Us Senate Perdue Vote for1 David a Perdue i Rep,US SENATE,GEORGIA,DAVID A PERDUE,REPUBLICAN,1,21182
GEORGIA,LEE,Us Senate Perdue Vote for1 Jon Ossoff Dem,US SENATE,GEORGIA,JON OSSOFF,DEMOCRAT,1,21183
GEORGIA,LEE,Us Senate Perdue Vote for1 Shane Hazel Lib,US SENATE,GEORGIA,SHANE HAZEL,LIBERTARIAN,1,21184
GEORGIA,LEE,Us Senate Perdue Vote for1 Write in,US SENATE,GEORGIA,WRITEIN,NA,1,21185
GEORGIA,LEE,Us Senate Loeffler Special Vote for1 Al Bartell Ind,US SENATE,GEORGIA-III,AL BARTELL,INDEPENDENT,1,21186
GEORGIA,LEE,Us Senate Loeffler Special Vote for1 Allen Buckley Ind,US SENATE,GEORGIA-III,ALLEN BUCKLEY,INDEPENDENT,1,21187
GEORGIA,LEE,Us Senate Loeffler Special Vote for1 Doug Collins Rep,US SENATE,GEORGIA-III,DOUG COLLINS,REPUBLICAN,1,21188
GEORGIA,LEE,Us Senate Loeffler Special Vote for1 John Fortuin Grn,US SENATE,GEORGIA-III,JOHN FORTUIN,GREEN,1,21189
GEORGIA,LEE,Us Senate Loeffler Special Vote for1 Derrick e Grayson Rep,US SENATE,GEORGIA-III,DERRICK E GRAYSON,REPUBLICAN,1,21190
GEORGIA,LEE,Us Senate Loeffler Special Vote for1 Michael Todd Greene Ind,US SENATE,GEORGIA-III,MICHAEL TODD GREENE,INDEPENDENT,1,21191
GEORGIA,LEE,Us Senate Loeffler Special Vote for1 Annette Davis Jackson Rep,US SENATE,GEORGIA-III,ANNETTE DAVIS JACKSON,REPUBLICAN,1,21192
GEORGIA,LEE,Us Senate Loeffler Special Vote for1 Deborah Jackson Dem,US SENATE,GEORGIA-III,DEBORAH JACKSON,DEMOCRAT,1,21193
GEORGIA,LEE,Us Senate Loeffler Special Vote for1 Jamesia James Dem,US SENATE,GEORGIA-III,JAMESIA JAMES,DEMOCRAT,1,21194
GEORGIA,LEE,Us Senate Loeffler Special Vote for1 a Wayne Johnson Rep,US SENATE,GEORGIA-III,A WAYNE JOHNSON,REPUBLICAN,1,21195
GEORGIA,LEE,Us Senate Loeffler Special Vote for1 Tamara Johnson Shealey Dem,US SENATE,GEORGIA-III,TAMARA JOHNSON SHEALEY,DEMOCRAT,1,21196
GEORGIA,LEE,Us Senate Loeffler Special Vote for1 Matt Lieberman Dem,US SENATE,GEORGIA-III,MATT LIEBERMAN,DEMOCRAT,1,21197
GEORGIA,LEE,Us Senate Loeffler Special Vote for1 Kelly Loeffler i Rep,US SENATE,GEORGIA-III,KELLY LOEFFLER,REPUBLICAN,1,21198
GEORGIA,LEE,Us Senate Loeffler Special Vote for1 Joy Felicia Slade Dem,US SENATE,GEORGIA-III,JOY FELICIA SLADE,DEMOCRAT,1,21199
GEORGIA,LEE,Us Senate Loeffler Special Vote for1 Brian Slowinski Lib,US SENATE,GEORGIA-III,BRIAN SLOWINSKI,LIBERTARIAN,1,21200
GEORGIA,LEE,Us Senate Loeffler Special Vote for1 Valencia Stovall Ind,US SENATE,GEORGIA-III,VALENCIA STOVALL,INDEPENDENT,1,21201
GEORGIA,LEE,Us Senate Loeffler Special Vote for1 Ed Tarver Dem,US SENATE,GEORGIA-III,ED TARVER,DEMOCRAT,1,21202
GEORGIA,LEE,Us Senate Loeffler Special Vote for1 Kandiss Taylor Rep,US SENATE,GEORGIA-III,KANDISS TAYLOR,REPUBLICAN,1,21203
GEORGIA,LEE,Us Senate Loeffler Special Vote for1 Raphael Warnock Dem,US SENATE,GEORGIA-III,RAPHAEL WARNOCK,DEMOCRAT,1,21204
GEORGIA,LEE,Us Senate Loeffler Special Vote for1 Richard Dien Winfield Dem,US SENATE,GEORGIA-III,RICHARD DIEN WINFIELD,DEMOCRAT,1,21205
GEORGIA,LEE,Us Senate Loeffler Special Vote for1 Write in,US SENATE,GEORGIA-III,WRITEIN,NA,1,21206
GEORGIA,LEE,Us Senate Loeffler Special Vote for1 Rod Mack,US SENATE,GEORGIA-III,ROD MACK,NA,1,21207
GEORGIA,LEE,Us House District 2 Vote for1 Don Cole Rep,US HOUSE,2,DON COLE,REPUBLICAN,1,21216
GEORGIA,LEE,Us House District 2 Vote for1 Sanford Bishop i Dem,US HOUSE,2,SANFORD BISHOP,DEMOCRAT,1,21217
GEORGIA,LEE,Us House District 2 Vote for1 Write in,US HOUSE,2,WRITEIN,NA,1,21218
GEORGIA,LEE,Us House District 2 Vote for1 Jamelle Hill,US HOUSE,2,JAMELLE HILL,NA,1,21219
GEORGIA,LEE,State Senate District 13 Vote for1 Carden h Summers i Rep,STATE SENATE,13,CARDEN H SUMMERS,REPUBLICAN,1,21220
GEORGIA,LEE,State Senate District 13 Vote for1 Mary Egler Dem,STATE SENATE,13,MARY EGLER,DEMOCRAT,1,21221
GEORGIA,LEE,State Senate District 13 Vote for1 Write in,STATE SENATE,13,WRITEIN,NA,1,21222
GEORGIA,LEE,State House District 152 Vote for1 Bill Yearta i Rep,STATE HOUSE,152,BILL YEARTA,REPUBLICAN,1,21223
GEORGIA,LEE,State House District 152 Vote for1 Write in,STATE HOUSE,155,WRITEIN,NA,1,21224
GEORGIA,LOWNDES,President of the United States Vote for 1 Donald j Trump i Rep,US PRESIDENT,FEDERAL,DONALD J TRUMP,REPUBLICAN,1,21249
GEORGIA,LOWNDES,President of the United States Vote for 1 Joseph r Biden Dem,US PRESIDENT,FEDERAL,JOSEPH R BIDEN,DEMOCRAT,1,21250
GEORGIA,LOWNDES,President of the United States Vote for 1 Jo Jorgensen Lib,US PRESIDENT,FEDERAL,JO JORGENSEN,LIBERTARIAN,1,21251
GEORGIA,LOWNDES,President of the United States Vote for 1 Write in,US PRESIDENT,FEDERAL,WRITEIN,NA,1,21252
GEORGIA,LOWNDES,President of the United States Vote for 1 Loren Collins,US PRESIDENT,FEDERAL,LOREN COLLINS,NA,1,21253
GEORGIA,LOWNDES,President of the United States Vote for 1 Gloria La Riva,US PRESIDENT,FEDERAL,GLORIA LA RIVA,NA,1,21254
GEORGIA,LOWNDES,President of the United States Vote for 1 Barbara Bellar,US PRESIDENT,FEDERAL,BARBARA BELLAR,NA,1,21255
GEORGIA,LOWNDES,President of the United States Vote for 1 Brian Carroll,US PRESIDENT,FEDERAL,BRIAN CARROLL,NA,1,21256
GEORGIA,LOWNDES,President of the United States Vote for 1 David Byrne,US PRESIDENT,FEDERAL,DAVID BYRNE,NA,1,21257
GEORGIA,LOWNDES,President of the United States Vote for 1 Deborah Rouse,US PRESIDENT,FEDERAL,DEBORAH ROUSE,NA,1,21258
